MonitoringLocationID,MonitoringLocationName,Date,Characteristic,Value,Unit,Latitude,Longitude,Year
EPA_R7_WQX-KVC2,KVC1 Outflow,2024-09-16,Settleable solids,34800.0,mg/L,39.0444992045,-94.7986675238,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-05-30,"Total Phosphorus, mixed forms",0.29,mg/L,39.3758,-95.9183,2024
11NPSWRD_WQX-HTLN_TAPR_MPC36,TAPR Middle Palmer Creek Site 36,2024-08-13,pH,0.04661,,38.492561,-96.58363,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-09-02,Total suspended solids,28.0,mg/L,39.992569,-97.931967,2024
EPA_R7_WQX-SC564,Labette Creek near Labette,2024-10-09,Dissolved oxygen (DO),6.75,mg/L,37.22995,-95.1975,2024
PEORIAWATER-N3,Neosho River 3,2024-09-30,Dissolved oxygen (DO),8.93,mg/L,37.034843598,-95.0735833821,2024
EPA_R7_WQX-SC745,Marais des Cygnes near Trading Post,2024-10-11,Turbidity,24.4,NTU,38.218466,-94.612755,2024
EPA_R7_WQX-LKR01,Crooked Creek,2024-06-06,Turbidity,1.9,NTU,39.430376,-95.235513,2024
EPA_R7_WQX-SC105,Verdigris River near Sycamore,2024-09-23,pH,7.5,,37.32676,-95.68463,2024
EPA_R7_WQX-SC683,Crooked Creek near Winchester,2024-09-23,"Temperature, water",19.345,deg C,39.36338,-95.28536,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-03-06,Nitrate + Nitrite,1.42,mg/L,39.992569,-97.931967,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-12-05,"Total Phosphorus, mixed forms",0.373,mg/L,39.980149,-97.003893,2024
PEORIAWATER-N3,Neosho River 3,2024-09-30,"Temperature, air",74.0,deg C,37.034843598,-95.0735833821,2024
EPA_R7_WQX-KVC3,KVC1 Downstream,2024-09-16,Turbidity,16.9,NTU,39.0442055183,-94.7967725252,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-08-14,Chloride,23.0,mg/L,39.3758,-95.9183,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-01-24,Arsenic,3.14,ug/L,39.980149,-97.003893,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-05-29,Turbidity,75.0,NTU,39.980149,-97.003893,2024
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2024-07-25,pH,8.16,,39.2658,-95.8864,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-05-27,Dissolved oxygen (DO),7.3,mg/L,39.992569,-97.931967,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-09-12,pH,8.3,,39.992569,-97.931967,2024
EPA_R7_WQX-KVC6,KVC2 Downstream,2024-09-16,Total Kjeldahl nitrogen,1.07,mg/L,39.0603029982,-94.7665188018,2024
11NPSWRD_WQX-HTLN_TAPR_LFC35,TAPR Lower Fox Creek Site 35,2024-08-12,pH,7.84831,,38.435821,-96.549659,2024
PRAIRIEBAND-MW03,MW03,2024-08-28,Barium,0.026,mg/L,39.318614,-95.738642,2024
EPA_R7_WQX-SC553,Independence Creek near Atchison,2024-09-26,"Temperature, water",16.95,deg C,39.59463,-95.09569,2024
PEORIAWATER-SP3,Spring River 3,2024-12-17,"Temperature, air",43.0,deg C,37.020535615,-94.7212612884,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-09-02,"Total Phosphorus, mixed forms",0.402,mg/L,39.992569,-97.931967,2024
EPA_R7_WQX-SC564,Labette Creek near Labette,2024-10-10,"Temperature, water",17.3,deg C,37.22995,-95.1975,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-05-30,Calcium,89.0,mg/L,39.3758,-95.9183,2024
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2024-07-17,Chloride,24.0,mg/L,39.2658,-95.8864,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-06-10,pH,7.8,,39.992569,-97.931967,2024
EPA_R7_WQX-SC745,Marais des Cygnes near Trading Post,2024-09-24,pH,8.0,,38.218466,-94.612755,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-09-16,Dissolved oxygen (DO),9.2,mg/L,39.980149,-97.003893,2024
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2024-07-17,Nickel,2.0,ug/L,39.2658,-95.8864,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-12-05,Specific conductance,749.0,umho/cm,39.980149,-97.003893,2024
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2024-05-30,Total suspended solids,52.0,mg/L,39.2658,-95.8864,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-01-24,Kjeldahl nitrogen,0.617,mg/L,39.980149,-97.003893,2024
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2024-07-31,Uranium,3.3,ug/L,39.2658,-95.8864,2024
EPA_R7_WQX-SC568,Spring River near Crestline,2024-09-25,Dissolved oxygen (DO),7.6,mg/L,37.178622,-94.641735,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-07-16,Nitrate + Nitrite,0.538,mg/L,39.992569,-97.931967,2024
EPA_R7_WQX-SC745,Marais des Cygnes near Trading Post,2024-09-24,Dissolved oxygen (DO),7.1,mg/L,38.218466,-94.612755,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-05-14,Total suspended solids,119.0,mg/L,39.992569,-97.931967,2024
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2024-05-30,Fluoride,0.32,mg/L,39.2658,-95.8864,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-09-30,Escherichia coli,326.0,MPN/100mL,39.980149,-97.003893,2024
EPA_R7_WQX-LBB3,LBB Downstream,2024-09-19,Conductivity,750.0,mS/cm,39.0687685448,-95.7695871291,2024
EPA_R7_WQX-KVC2,KVC1 Outflow,2024-09-16,Cobalt,313.0,ug/L,39.0444992045,-94.7986675238,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-07-29,"Temperature, water",27.1,deg C,39.980149,-97.003893,2024
PEORIAWATER-N3,Neosho River 3,2024-07-30,"Temperature, water",29.82,deg C,37.034843598,-95.0735833821,2024
EPA_R7_WQX-SC564,Labette Creek near Labette,2024-09-23,Escherichia coli,77.6,MPN/100mL,37.22995,-95.1975,2024
EPA_R7_WQX-LKR07,Stranger Creek,2024-06-06,"Temperature, water",23.8,deg C,39.116537,-95.011125,2024
PEORIAWATER-SP3,Spring River 3,2024-03-28,Turbidity,20.93,NTU,37.020535615,-94.7212612884,2024
11NPSWRD_WQX-HTLN_TAPR_LFC35,TAPR Lower Fox Creek Site 35,2024-08-12,"Temperature, water",24.44132,deg C,38.435821,-96.549659,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-07-16,Dissolved oxygen (DO),9.6,mg/L,39.992569,-97.931967,2024
EPA_R7_WQX-SC699,Drum Creek near independence,2024-09-23,pH,7.88,,37.224812,-95.608557,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-06-17,Chloride,15.9,mg/L,39.980149,-97.003893,2024
EPA_R7_WQX-SC720,Marais des Cygnes River near Quenemo,2024-10-10,Conductivity,260.6,mS/cm,38.579702,-95.52048,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-09-23,Escherichia coli,173.0,MPN/100mL,39.980149,-97.003893,2024
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2024-05-30,Potassium,5.1,mg/L,39.3225,-95.7758,2024
EPA_R7_WQX-SC577,Dragoon Creek near Burlingame,2024-10-08,pH,7.9,,38.69917,-95.77882,2024
EPA_R7_WQX-VGR_05,Verdigris River - Independence,2024-07-15,pH,8.22,,37.172648,-95.657053,2024
EPA_R7_WQX-SC611,Big Creek near Chanute,2024-10-07,"Temperature, water",19.4,deg C,37.64523,-95.34185,2024
EPA_R7_WQX-SC683,Crooked Creek near Winchester,2024-09-23,Escherichia coli,42.0,MPN/100mL,39.36338,-95.28536,2024
EPA_R7_WQX-SC745,Marais des Cygnes near Trading Post,2024-10-10,Dissolved oxygen (DO),7.89,mg/L,38.218466,-94.612755,2024
EPA_R7_WQX-KVC5,KVC2 Outflow,2024-09-16,Nitrate + Nitrite,0.491,mg/L,39.0590862782,-94.7668430563,2024
EPA_R7_WQX-SC617,Drywood Creek near Garland,2024-09-26,Total Coliform,2419.6,MPN/100mL,37.694349,-94.648915,2024
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2024-07-31,Silica,11.0,mg/L,39.2658,-95.8864,2024
EPA_R7_WQX-SC697,Middle Creek near New Lancaster,2024-10-10,Turbidity,35.84,NTU,38.43938,-94.76829,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-07-10,Total suspended solids,32.0,mg/L,39.3758,-95.9183,2024
EPA_R7_WQX-SC605,Cherry Creek near Faulkner,2024-10-09,"Temperature, water",15.9,deg C,37.10569,-95.04723,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-04-15,Magnesium,10.6,mg/L,39.980149,-97.003893,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-07-10,"Total Nitrogen, mixed forms",1.6,mg/L,39.3758,-95.9183,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-02-20,pH,8.3,,39.980149,-97.003893,2024
EPA_R7_WQX-SC606,Pumpkin Creek near Coffeyville,2024-09-25,pH,7.6,,37.04245,-95.54884,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-07-31,pH,7.88,,39.3758,-95.9183,2024
PEORIAWATER-SP3,Spring River 3,2024-08-07,Dissolved oxygen (DO),7.2,mg/L,37.020535615,-94.7212612884,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-09-30,Turbidity,3.0,NTU,39.980149,-97.003893,2024
EPA_R7_WQX-SC638,Captain Creek near Eudora,2024-10-07,Turbidity,9.65,NTU,38.94317,-95.06243,2024
EPA_R7_WQX-SC564,Labette Creek near Labette,2024-10-09,"Temperature, water",16.8,deg C,37.22995,-95.1975,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-07-16,Escherichia coli,387.0,MPN/100mL,39.992569,-97.931967,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-10-08,"Total Phosphorus, mixed forms",0.317,mg/L,39.980149,-97.003893,2024
EPA_R7_WQX-SC558,Big Sugar Creek near Trading Post,2024-09-26,Turbidity,32.6,NTU,38.24249,-94.72385,2024
EPA_R7_WQX-SC558,Big Sugar Creek near Trading Post,2024-10-08,Conductivity,358.0,mS/cm,38.24249,-94.72385,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-06-17,Ammonia-nitrogen,0.052,mg/L,39.980149,-97.003893,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-06-17,Escherichia coli,8664.0,MPN/100mL,39.980149,-97.003893,2024
EPA_R7_WQX-SC611,Big Creek near Chanute,2024-10-07,Conductivity,284.1,mS/cm,37.64523,-95.34185,2024
EPA_R7_WQX-HSG1,HSG Upstream,2024-09-16,"Temperature, water",25.5,deg C,39.0483786107,-94.8831062758,2024
EPA_R7_WQX-HSG1,HSG Upstream,2024-09-16,Zinc,3.78,ug/L,39.0483786107,-94.8831062758,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-02-20,Velocity-discharge,113.0,cfs,39.980149,-97.003893,2024
EPA_R7_WQX-HSG2,HSG Outflow,2024-09-16,Manganese,296.0,ug/L,39.050213351,-94.8829989647,2024
EPA_R7_WQX-SC555,Marais des Cygnes River near Richter,2024-10-08,pH,7.7,,38.596973,-95.378526,2024
EPA_R7_WQX-SC564,Labette Creek near Labette,2024-10-10,Total Coliform,2419.6,MPN/100mL,37.22995,-95.1975,2024
EPA_R7_WQX-SC556,Pottawatomie Creek near Osawatomie,2024-10-08,Escherichia coli,70.3,MPN/100mL,38.48656,-95.0118,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-05-30,Dicamba,4.9,ug/L,39.3758,-95.9183,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-07-08,Total suspended solids,324.0,mg/L,39.980149,-97.003893,2024
EPA_R7_WQX-SC571,Labette Creek near Chetopa,2024-10-09,Escherichia coli,37.3,MPN/100mL,37.07454,-95.10293,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-09-17,Dissolved oxygen (DO),9.7,mg/L,39.992569,-97.931967,2024
EPA_R7_WQX-SC745,Marais des Cygnes near Trading Post,2024-10-11,"Temperature, water",19.953,deg C,38.218466,-94.612755,2024
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2024-07-25,Fluoride,0.27,mg/L,39.2658,-95.8864,2024
EPA_R7_WQX-SC697,Middle Creek near New Lancaster,2024-10-11,Conductivity,299.5,mS/cm,38.43938,-94.76829,2024
EPA_R7_WQX-LKR06,Stranger Creek,2024-06-06,Turbidity,187.7,NTU,39.00579,-95.0284,2024
11NPSWRD_WQX-HTLN_TAPR_MID23,TAPR Middle Site 23,2024-08-14,pH,7.25318,,38.442144,-96.594618,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-07-31,Copper,1.5,ug/L,39.3758,-95.9183,2024
EPA_R7_WQX-LKR10,Stranger Creek,2024-06-06,Turbidity,8.0,NTU,39.344931,-95.10802,2024
EPA_R7_WQX-SC553,Independence Creek near Atchison,2024-10-07,Turbidity,17.92,NTU,39.59463,-95.09569,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-04-15,Total suspended solids,22.0,mg/L,39.980149,-97.003893,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-08-06,Total suspended solids,17.5,mg/L,39.992569,-97.931967,2024
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2024-05-30,"Total Nitrogen, mixed forms",0.5,mg/L,39.2887,-95.7617,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-07-23,"Temperature, water",24.1,deg C,39.992569,-97.931967,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-07-25,Uranium,4.0,ug/L,39.3758,-95.9183,2024
EPA_R7_WQX-SC571,Labette Creek near Chetopa,2024-09-25,"Temperature, water",21.1,deg C,37.07454,-95.10293,2024
EPA_R7_WQX-SC105,Verdigris River near Sycamore,2024-10-07,"Temperature, water",22.1,deg C,37.32676,-95.68463,2024
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2024-07-25,Chloride,27.0,mg/L,39.2658,-95.8864,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-07-22,"Temperature, water",26.0,deg C,39.980149,-97.003893,2024
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2024-07-17,Boron,0.067,mg/L,39.3225,-95.7758,2024
EPA_R7_WQX-SC638,Captain Creek near Eudora,2024-10-09,"Temperature, water",18.29,deg C,38.94317,-95.06243,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-06-18,Specific conductance,404.0,umho/cm,39.992569,-97.931967,2024
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2024-08-14,Arsenic,5.0,ug/L,39.3225,-95.7758,2024
11NPSWRD_WQX-HTLN_TAPR_MID01,TAPR Middle Site 01,2024-08-12,pH,7.37,,38.438094,-96.557908,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-05-30,"Total Nitrogen, mixed forms",3.51,mg/L,39.3758,-95.9183,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-12-05,Sulfate,51.3,mg/L,39.980149,-97.003893,2024
EPA_R7_WQX-SC558,Big Sugar Creek near Trading Post,2024-09-24,Turbidity,36.7,NTU,38.24249,-94.72385,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-04-15,Nitrate + Nitrite,0.612,mg/L,39.980149,-97.003893,2024
EPA_R7_WQX-HSG2,HSG Outflow,2024-09-16,Barium,135.0,ug/L,39.050213351,-94.8829989647,2024
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2024-08-27,Nickel,2.2,ug/L,39.3225,-95.7758,2024
11NPSWRD_WQX-HTLN_TAPR_LFC35,TAPR Lower Fox Creek Site 35,2024-08-12,pH,7.73,,38.435821,-96.549659,2024
11NPSWRD_WQX-HTLN_TAPR_LFC35,TAPR Lower Fox Creek Site 35,2024-05-07,Turbidity,0.29428,FNU,38.435821,-96.549659,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-04-15,"Total Phosphorus, mixed forms",0.253,mg/L,39.980149,-97.003893,2024
EPA_R7_WQX-SC105,Verdigris River near Sycamore,2024-10-10,Dissolved oxygen (DO),6.1,mg/L,37.32676,-95.68463,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-07-17,Copper,1.2,ug/L,39.3758,-95.9183,2024
EPA_R7_WQX-SC722,Mosquito Creek near Troy,2024-09-23,pH,7.8,,39.8489,-95.10136,2024
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2024-07-10,Magnesium,22.0,mg/L,39.2658,-95.8864,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-04-15,Organic carbon,4.3,mg/L,39.980149,-97.003893,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-05-21,Nitrate + Nitrite,1.13,mg/L,39.992569,-97.931967,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-07-09,Ammonia-nitrogen,0.0749,mg/L,39.992569,-97.931967,2024
EPA_R7_WQX-LKR04,Tonganoxie Creek,2024-06-06,Dissolved oxygen (DO),8.35,mg/L,39.12889,-95.0898,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-05-30,Total suspended solids,58.0,mg/L,39.3758,-95.9183,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-05-29,Kjeldahl nitrogen,0.942,mg/L,39.980149,-97.003893,2024
EPA_R7_WQX-LKR04,Tonganoxie Creek,2024-08-15,Dissolved oxygen (DO),6.74,mg/L,39.12889,-95.0898,2024
EPA_R7_WQX-SC720,Marais des Cygnes River near Quenemo,2024-09-26,pH,7.9,,38.579702,-95.52048,2024
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2024-08-27,Magnesium,22.0,mg/L,39.2658,-95.8864,2024
EPA_R7_WQX-SC745,Marais des Cygnes near Trading Post,2024-10-10,pH,8.15,,38.218466,-94.612755,2024
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2024-08-14,Potassium,3.4,mg/L,39.3758,-95.9183,2024
EPA_R7_WQX-SC555,Marais des Cygnes River near Richter,2024-09-26,Escherichia coli,129.6,MPN/100mL,38.596973,-95.378526,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-07-02,Kjeldahl nitrogen,0.789,mg/L,39.992569,-97.931967,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-06-10,"Temperature, water",23.2,deg C,39.980149,-97.003893,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-02-20,Turbidity,17.0,NTU,39.980149,-97.003893,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-07-09,"Total Phosphorus, mixed forms",0.594,mg/L,39.992569,-97.931967,2024
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2024-01-24,Copper,2.1,ug/L,39.980149,-97.003893,2024
EPA_R7_WQX-SC683,Crooked Creek near Winchester,2024-10-11,Turbidity,1.89,NTU,39.36338,-95.28536,2024
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2024-08-27,Turbidity,37.0,NTU,39.992569,-97.931967,2024
EPA_R7_WQX-SC206,Marais des Cygnes near Trading Post,2024-09-26,Conductivity,374.0,mS/cm,38.248931,-94.686329,2024
EPA_R7_WQX-SC564,Labette Creek near Labette,2024-09-23,Total Coliform,2419.6,MPN/100mL,37.22995,-95.1975,2024
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2024-05-30,Manganese,0.19,mg/L,39.2887,-95.7617,2024
PEORIAWATER-N3,Neosho River 3,2024-11-27,Barometric pressure,733.29,mmHg,37.034843598,-95.0735833821,2024
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2024-08-27,Potassium,3.8,mg/L,39.2658,-95.8864,2024
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2024-07-25,Sodium,19.0,mg/L,39.3225,-95.7758,2024
EPA_R7_WQX-LKR05,Ninemile Creek,2024-06-06,Dissolved oxygen (DO),9.2,mg/L,39.0104,-95.0563,2024
EPA_R7_WQX-SC206,Marais des Cygnes near Trading Post,2024-10-10,Turbidity,30.93,NTU,38.248931,-94.686329,2024
